VF_ELXU04 1Unicode Field Value                     80409600                       000000000000000
VF_ELXU05 1Unicode Field Value                     80409600                       000000000000000
VF_ELXU06 1Unicode Field Value                     80409600                       000000000000000
VF_ELXUII 0Unique Instance Identifier              S0001500                       000000000000000
VF_ELXUPD 0XML Update Status                       A0000100                       000000000000000
VF_ELXV_1 1Composite Visual Id                     80008200                       000000000000010VF_ELXVIDU
VF_ELXVD1 0Column 1                                A0003500                       000000000000000
VF_ELXVD2 0Column 2                                A0003500                       000000000000000
VF_ELXVD3 0Column 3                                A0003500                       000000000000000
VF_ELXVD4 0Column 4                                A0003500                       000000000000000
VF_ELXVD5 0Column 5                                A0003500                       000000000000000
VF_ELXVI1 0Visual Identifier 1                     A0003200                       000000000000000
VF_ELXVI2 0Visual Identifier 2                     A0005000                       000000000000000
VF_ELXVID 0Composite Visual Identifier             A0008200                       000000000000000
VF_ELZON7 0Signed / Zoned 7 digit Field            S0000700                       000000000000000
W06NAM    0Graphics Identifier                     A0002000                       000000000000000
W06TYP    0Graphics Type                           A0000100                       000000000000000
W06VAL    0Value                                   A0025500                       000000000000000
W08DT1    0User information 1                      A0025600                       000000000000000
W08DT2    0User information 2                      A0025600                       000000000000000
W08DT3    0User information 3                      A0025600                       000000000000000
W08DTA    0User information                        A0025600                       000000000000000
W08DTV    0Data Version                            P0000500                       000000000000000
W08NAM    0User ID                                 A0025600                       000000000000000
W08PRT    0Port Number                             P0000500                       000000000000000
W08SNM    0System Name                             A0005000                       000000000000000
W08SP1    0Spare Field                             A0010000                       000000000000000
W08SVL    0System Variable                         A0002000                       000000000000000
W08TIM    0Timeout                                 P0001100                       000000000000000
W08TYP    0Type                                    A0000100                       000000000000000
W09MOD    0Process                                 A0001000                       000000000000000
W09P#I    0Partition                               A0000300                       000000000000000
W09SP1    0Spare Field                             A0010000                       000000000000000
W10CMP    0Component Identifier                    A0002000                       000000000000000
W10DES    0Component Description                   A0004000                       000000000000000
W10P#I    0Partition Identifier                    A0000300                       000000000000000
W10SET    0Current Set Number                      P0000700                       000000000000000
W10SP1    0Spare Field                             A0005000                       000000000000000
W11CLK    0Click count                             P0000700                       000000000000000
W11CMP    0Component Identifier                    A0002000                       000000000000000
W11DES    0Advertisment Description                A0004000                       000000000000000
W11IMG    0Image Identifier                        A0002000                       000000000000000
W11P#I    0Partition Identifier                    A0000300                       000000000000000
W11SET    0Set Number                              P0000700                       000000000000000
W11SP1    0Spare Field                             A0010000                       000000000000000
W11URL    0URL Identifier                          A0025500                       000000000000000
W12APP    0WAM Tech Service Name                   A0001000                       000000000000000
W12COM    0Communications Type                     A0000100                       000000000000000
W12DTV    0Data Version                            P0000500                       000000000000000
W12EID    0WAM Tech Service Provider               A0001000                       000000000000000
W12HLD    0Hold System Indicator                   A0000100                       000000000000000
W12LIB    0System Library                          A0001000                       000000000000000
W12MSG    0Hold System Message                     A0025600                       000000000000000
W12P#I    0Partition identifier                    A0000300                       000000000000000
W12PRT    0Port Number                             P0000500                       000000000000000
W12RMT    0Remote System Indicator                 A0000100                       000000000000000
W12SNM    0System Name                             A0005000                       000000000000000
W12SP1    0Reserved                                A0005000                       000000000000000
W12SYM    0Symbolic Destination Name               A0000800                       000000000000000
W12US1    0User Information -1                     A0025600                       000000000000000
W12US2    0User Information -2                     A0025600                       000000000000000
W12US3    0User Information -3                     A0025600                       000000000000000
W12USR    0User Information                        A0025600                       000000000000000
W14DES    0Link Button Description                 A0002000                       000000000000000
W14FUN    0Current Function                        A0000700                       000000000000000
W14KWD    0Keyword for link                        A0000800                       000000000000000
W14LFN    0Link to Function                        A0000700                       000000000000000
W14LPR    0Link to Process                         A0001000                       000000000000000
W14P#I    0Partition Identifier                    A0000300                       000000000000000
W14PLN    0Partition language code                 A0000400                       000000000000000
W14PRO    0Current Process                         A0001000                       000000000000000
W15BRW    0Browse list identifier                  A0001000                       000000000000000
W15DSQ    0Display sequence                        A0000300                       000000000000000
W15FUN    0Function                                A0000700                       000000000000000
W15P#I    0Partition Identifier                    A0000300                       000000000000000
W15PRO    0Process                                 A0001000                       000000000000000
W16DEC    0Number of decimals                      P0000100                       000000000000000
W16DES    0Field description                       A0004000                       000000000000000
W16DSQ    0Display sequence                        A0000300                       000000000000000
W16FLD    0Field name                              A0001000                       000000000000000
W16FUN    0Function                                A0000700                       000000000000000
W16LEN    0Field length                            P0000300                       000000000000000
W16P#I    0Partition Identifier                    A0000300                       000000000000000
W16PRO    0Process                                 A0001000                       000000000000000
W16TYP    0Field type                              A0000100                       000000000000000
W16USG    0Field usage                             A0000100                       000000000000000
W17DSQ    0Display sequence                        A0000300                       000000000000000
W17END    0End position                            A0000400                       000000000000000
W17FLD    0Field name                              A0001000                       000000000000000
W17FUN    0Function                                A0000700                       000000000000000
W17P#I    0Partition Identifier                    A0000300                       000000000000000
W17PRO    0Process                                 A0001000                       000000000000000
W17STR    0Start position                          A0000400                       000000000000000
W17TID    0Text Identifier                         A0000500                       000000000000000
W17TXT    0Text string                             A0007800                       000000000000000
W20DSQ    0Display sequence                        A0000300                       000000000000000
W20FLD    0Field name                              A0001000                       000000000000000
W20FUN    0Function                                A0000700                       000000000000000
W20P#I    0Partition Identifier                    A0000300                       000000000000000
W20PRO    0Process                                 A0001000                       000000000000000
W20TXT    0HTML Line                               A0008000                       000000000000000
W26FDA    0First Page Date                         A0001000                       000000000000000
W26FFN    0First Page Accessed - Func              A0000700                       000000000000000
W26FPO    0First Page Accessed - Proc              A0001000                       000000000000000
W26FSP    0Spacer                                  A0000100                       000000000000000
W26FSQ    0First Page Accessed - Seq               A0000300                       000000000000000
W26FTI    0First Page Time                         A0000800                       000000000000000
W26IPA    0IP Address                              A0005000                       000000000000000
W26LDA    0Last Page Date                          A0001000                       000000000000000
W26LFN    0Last Page Accessed - Func               A0000700                       000000000000000
W26LPO    0Last Page Accessed - Proc               A0001000                       000000000000000
W26LSP    0Spacer                                  A0000100                       000000000000000
W26LSQ    0Last Page Accessed - Seq                A0000300                       000000000000000
W26LTI    0Last Page Time                          A0000800                       000000000000000
W26NUM    0Number of Pages Accessed                P0000700                       000000000000000
W26PRT    0Port Number                             P0000500                       000000000000000
W26REF    0HTTP Referrer                           A0025500                       000000000000000
W26SNM    0System Name                             A0005000                       000000000000000
W26TID    0Trace ID                                A0001500                       000000000000000
W26USR    0Web User                                A0001000                       000000000000000
W27DAT    0Page Date                               A0001000                       000000000000000
W27FN0    0Field Name 00                           A0001000                       000000000000000
W27FN1    0Field Name 01                           A0001000                       000000000000000
W27FN2    0Field Name 02                           A0001000                       000000000000000
W27FN3    0Field Name 03                           A0001000                       000000000000000
W27FN4    0Field Name 04                           A0001000                       000000000000000
W27FN5    0Field Name 05                           A0001000                       000000000000000
W27FN6    0Field Name 06                           A0001000                       000000000000000
W27FN7    0Field Name 07                           A0001000                       000000000000000
W27FN8    0Field Name 08                           A0001000                       000000000000000
W27FN9    0Field Name 09                           A0001000                       000000000000000
W27FUN    0Page Name - Function                    A0000700                       000000000000000
W27FV0    0Field Value 00                          A0005000                       000000000000000
W27FV1    0Field Value 01                          A0005000                       000000000000000
W27FV2    0Field Value 02                          A0005000                       000000000000000
W27FV3    0Field Value 03                          A0005000                       000000000000000
W27FV4    0Field Value 04                          A0005000                       000000000000000
W27FV5    0Field Value 05                          A0005000                       000000000000000
W27FV6    0Field Value 06                          A0005000                       000000000000000
W27FV7    0Field Value 07                          A0005000                       000000000000000
W27FV8    0Field Value 08                          A0005000                       000000000000000
W27FV9    0Field Value 09                          A0005000                       000000000000000
W27PRO    0Page Name - Process                     A0001000                       000000000000000
W27PSQ    0Page Name - Sequence                    A0000300                       000000000000000
W27SEQ    0Sequence Number                         P0000700                       000000000000000
W27SP1    0Spacer                                  A0000100                       000000000000000
W27TID    0Trace ID                                A0001500                       000000000000000
W27TIM    0Page Time                               A0000800                       000000000000000
W28FUN    0Function Name                           A0000700                       000000000000000
W28PAR    0Function Parameter                      A0001700                       000000000000000
W28PRT    0Port Number                             P0000500                       000000000000000
W28SYS    0System Name                             A0005000                       000000000000000
W28VAL    0Default Value                           A0025600                       000000000000000
W28VAR    0Header Variable                         A0005000                       000000000000000
X01DES    0Page Description                        A0004000                       000000000000000
X01P#I    0Partition Identifier                    A0000300                       000000000000000
X01PAG    0Page Identifier                         A0002000                       000000000000000
X01PEN    0Primary Extension Name                  A0000300                       000000000000000
X01SEN    0Secondary Extension Name                A0000500                       000000000000000
X01SP1    0Spare Field                             A0002000                       000000000000000
X02P#I    0Partition Identifier                    A0000300                       000000000000000
X02PAG    0Page Identifier                         A0002000                       000000000000000
X02PEN    0Primary Extension Name                  A0000300                       000000000000000
X02PLN    0Partition language code                 A0000400                       000000000000000
X02SEN    0Secondary Extension Name                A0000500                       000000000000000
X02SEQ    0Sequence number                         P0000700                       000000000000000
X02SET    0Set number                              P0000700                       000000000000000
X02SP1    0Spare Field                             A0001000                       000000000000000
X02TXT    0Page Text                               A0025500                       000000000000000
X03CMP    0Component identifier                    A0002000                       000000000000000
X03DES    0Component description                   A0004000                       000000000000000
X03FMT    0Function name                           A0000700                       000000000000000
X03IOV    0Input or Ouput Visual                   A0000100                       000000000000000
X03MOD    0Process name                            A0001000                       000000000000000
X03P#I    0Partition identifier                    A0000300                       000000000000000
X03PAG    0Page identifier                         A0002000                       000000000000000
X03PEN    0Primary Extension Name                  A0000300                       000000000000000
X03SEN    0Secondary Extension Name                A0000500                       000000000000000
X03SP1    0Spare Field                             A0010000                       000000000000000
X03TXT    0Page text                               A0025500                       000000000000000
X03TYP    0Component type                          A0001000                       000000000000000
XCITY     1City                                    80004000                       000000000000013xEmployeeCity
XCOUNTRY  1Country                                 80004000                       000000000000016xEmployeeCountry
XDEMOAL_1 0Alpha 256                               A0025600                       000000000000013xDemoAlpha256
XDEMOAL_2 0Alpha 256                               A0025600                       000000000000015xDemoAlpha256_2
XDEMOAL_3 0Alpha 256                               A0025600                       000000000000015xDemoAlpha256_3
XDEMOALPH 0Alpha 128                               A0012800                       000000000000013xDemoAlpha128
XDEMOBLOB 1Blob                                    4000-100                       000000000000009xDemoBlob
XDEMOBOOL 1Boolean                                 Y0000100                       000000000000012xDemoBoolean
XDEMOBR_1 0Brush Sizing                            A0001200                       000000000000016xDemoBrushSizing
XDEMOBR_2 0Brush Tile                              A0002000                       000000000000014xDemoBrushTile
XDEMOBR_3 0Brush Alignment                         A0001200                       000000000000019xDemoBrushAlignment
XDEMOBR_4 0Brush Units                             A0002000                       000000000000015xDemoBrushUnits
XDEMOBRUS 0Brush Spread                            A0001000                       000000000000016xDemoBrushSpread
XDEMOCAPT 1Caption                                 80025600                       000000000000012xDemoCaption
XDEMOCO_1 0Color At                                P0000500                       000000000000012xDemoColorAt
XDEMOCOLO 0Color                                   A0001000                       000000000000010xDemoColor
XDEMODA_1 1DateTime                                Z0002600                       000000000000013xDemoDateTime
XDEMODATE 1Generic Date                            E0001000                       000000000000009xDemoDate
XDEMODECI 0Decimal                                 P0003009                       000000000000012xDemoDecimal
XDEMODESC 1Description                             80025600                       000000000000016xDemoDescription
XDEMOMEMO 1Memo                                    86553500                       000000000000009xDemoMemo
XDEMONUMB 0Number                                  P0000700                       000000000000011xDemoNumber
XDEMOPASS 0Password                                A0012800                       000000000000013xDemoPassword
XDEMORETU 0Return Code                             A0000200                       000000000000015xDemoReturnCode
XDEMOTIME 1Time                                    M0000800                       000000000000009xDemoTime
XDEMOUN_1 1Unicode 128                             80012800                       000000000000017xDemoUnicode128_2
XDEMOUN_2 1Unicode 128                             80012800                       000000000000017xDemoUnicode128_3
XDEMOUN_3 1Unicode 4096                            80409600                       000000000000014xDemoUnicode4K
XDEMOUNIC 1Unicode 128                             80012800                       000000000000015xDemoUnicode128
XDEMOVALU 1Generic Alphanumeric Value              80025600                       000000000000010xDemoValue
XDEMOWIND 0Window State                            A0001000                       000000000000016xDemoWindowState
XDEPTDESC 0Department Description                  A0002000                       000000000000022xDepartmentDescription
XDEPTMENT 0Department                              A0000400                       000000000000015xDepartmentCode
XDESTDESC 1Destination Description                 80025600                       000000000000023xDestinationDescription
XDESTID   1Destination Identification              I0000400                       000000000000014xDestinationId
XDESTIMG  1Destination Image                       4000-100                       000000000000017xDestinationImage
XDESTNAME 1Destination Name                        80005000                       000000000000016xDestinationName
XEMPAGE   1Employee Age                            I0000400                       000000000000012xEmployeeAge
XEMPDEPT  0Department Description                  A0002000                       000000000000019xEmployeeDepartment
XEMPDOB   1Date of Birth                           E0001000                       000000000000020xEmployeeDateofBirth
XEMPGUID  0Note GUID                               A0003200                       000000000000017xEmployeeNoteGUID
XEMPIMG   1Employee Image                          4000-100                       000000000000014xEmployeeImage
XEMPLOYID 0Identification                          A0001000                       000000000000023xEmployeeIdentification
XEMPNOTE  1Employee Note                           90409600                       000000000000013xEmployeeNote
XEMPNTATT 1Note Attachment                         4000-100                       000000000000023xEmployeeNoteAttachment
XEMPNTCRU 1Creation/Update DateTime stamp          Z0001900                       000000000000025xEmployeeNoteCreateUpdate
XEMPTHM   1Employee Image Thumbnail                4000-100                       000000000000023xEmployeeImageThumbnail
XEMPTITLE 1Title                                   80004000                       000000000000014xEmployeeTitle
XGENDER   0Gender                                  A0001000                       000000000000015xEmployeeGender
XGIVENAME 0Given Names                             A0002000                       000000000000019xEmployeeGivenNames
XHOMEADDR 1Home Address                            80025600                       000000000000012xHomeAddress
XHOMECITY 1Home City                               80010000                       000000000000009xHomeCity
XHOMEDESC 1Home Description                        80051200                       000000000000016xHomeDescription
XHOMEID   1Home Identifier                         I0000400                       000000000000007xHomeId
XHOMEIMG  1Home Image                              4000-100                       000000000000010xHomeImage
XMONTHSAL 1Monthly Salary                          P0001502                       000000000000022xEmployeeMonthlySalary
XPHONEBUS 0Business Telephone                      A0001500                       000000000000026xEmployeeBusinessTelephone
XPHONEHME 0Home Telephone                          A0001500                       000000000000022xEmployeeHomeTelephone
XPHONEMOB 0Mobile Phone                            A0001500                       000000000000020xEmployeeMobilePhone
XPOSTCODE 0Postal Code                             A0001000                       000000000000019xEmployeePostalCode
XSACC1STN 1First Name                              H0010000                       000000000000018XSAccountFirstname
XSACCADR1 1Address 1                               H0010000                       000000000000017XSAccountAddress1
XSACCADR2 1Address 2                               H0010000                       000000000000017XSAccountAddress2
XSACCCITY 1City                                    H0010000                       000000000000013XSAccountCity
XSACCCNTY 1Country                                 H0010000                       000000000000016XSAccountCountry
XSACCEML  1Email                                   H0020000                       000000000000014XSAccountEmail
XSACCID   1Account Id                              I0000400                       000000000000011XSAccountID
XSACCLSTN 1Last Name                               H0010000                       000000000000017XSAccountLastname
XSACCSTS  1Account Status                          H0002000                       000000000000015XSAccountStatus
XSACCSTT  1State                                   H0010000                       000000000000014XSAccountState
XSACCTTL  1Account Title                           H0001000                       000000000000014XSAccountTitle
XSACCZIP  1Postcode                                H0005000                       000000000000012XSAccountZip
XSALARY   1Annual Salary                           P0001502                       000000000000015xEmployeeSalary
XSBTHDTE  1Birth Date                              E0001000                       000000000000011XSBirthDate
XSCNTRYNM 1Country                                 H0010000                       000000000000013XSCountryName
XSCRTCRT  1Cart Created Date                       E0001000                       000000000000013XSCartCreated
XSCRTEXP  1Cart Expiry Date                        E0001000                       000000000000012XSCartExpiry
XSCRTID   0Shopping Cart ID                        A0001000                       000000000000008XSCartID
XSCRTLST  1Cart Last Saved Date                    E0001000                       000000000000015XSCartLastSaved
XSCRTPRC  0Cart Total Price                        S0000902                       000000000000016XSCartTotalPrice
XSCRTQTY  0Number of items in cart                 S0000700                       000000000000019XSCartTotalQuantity
XSCRTSHP  0Cart Total Shipping                     S0000902                       000000000000019XSCartTotalShipping
XSCRTSTS  0Cart Status                             A0001000                       000000000000012XSCartStatus
XSCRTTAX  0Cart Total Tax                          S0000902                       000000000000014XSCartTotalTax
XSCRTTTL  0Cart Total                              S0000902                       000000000000011XSCartTotal
XSCSTPRC  0Customer Price                          S0000902                       000000000000015XSCustomerPrice
XSDLVADR1 1Delivery Address 1                      H0010000                       000000000000018XSDeliveryAddress1
XSDLVADR2 1Delivery Address 2                      H0010000                       000000000000018XSDeliveryAddress2
XSDLVCITY 1Delivery City                           H0010000                       000000000000014XSDeliveryCity
XSDLVCNTY 1Delivery Country                        H0010000                       000000000000017XSDeliveryCountry
XSDLVINS  1Delivery Instructions                   90051200                       000000000000022XSDeliveryInstructions
XSDLVSTT  1Delivery State                          H0010000                       000000000000015XSDeliveryState
XSDLVZIP  1Delivery Postcode                       H0005000                       000000000000013XSDeliveryZip
XSDSCPCT  0Discount Percentage                     S0000502                       000000000000020XSDiscountPercentage
XSINVCID  1Invoice Number                          10000600                       000000000000011XSInvoiceID
XSITMPRC  0Cart Item Total Price                   S0000902                       000000000000016XSItemTotalPrice
XSITMPRCV 0Cart Item Total Price                   S0000902                       000000000000017XSItemTotalPriceV
XSITMSHP  0Cart Item Total Shipping                S0000902                       000000000000019XSItemTotalShipping
XSITMSHPV 0Cart Item Total Shipping                S0000902                       000000000000020XSItemTotalShippingV
XSITMTAX  0Cart Item Total Tax                     S0000902                       000000000000014XSItemTotalTax
XSITMTAXV 0Cart Item Total Tax                     S0000902                       000000000000015XSItemTotalTaxV
XSNWLCNC  1Newsletter Cancel Date                  E0001000                       000000000000022XSNewsletterCancelDate
XSNWLSBS  1Newsletter Subscribe Date               E0001000                       000000000000025XSNewsletterSubscribeDate
XSNWLSTS  1Newsletter Status                       H0002000                       000000000000018XSNewsletterStatus
XSORDDTE  1Order Date                              E0001000                       000000000000011XSOrderDate
XSORDEML  1Email                                   H0020000                       000000000000012XSOrderEmail
XSORDERID 1Order ID                                10000900                       000000000000009XSOrderID
XSPASSWRD 1Password                                10004000                       000000000000010XSPassword
XSPHNHME  1Home Phone                              H0002000                       000000000000011XSPhoneHome
XSPHNMBL  1Mobile phone                            H0002000                       000000000000013XSPhoneMobile
XSPHNWRK  1Work Phone                              H0002000                       000000000000011XSPhoneWork
XSPRDCTDS 1Product Category Description            H0010000                       000000000000028XSProductCategoryDescription
XSPRDCTID 0Product Category ID                     A0001000                       000000000000019XSProductCategoryID
XSPRDDSC  1Product Description                     H0010000                       000000000000020XSProductDescription
XSPRDDTL  1Product Detail                          H0010000                       000000000000015XSProductDetail
XSPRDID   0Product ID                              A0001000                       000000000000011XSProductID
XSPRDLNDS 1Product Line Description                H0010000                       000000000000024XSProductLineDescription
XSPRDLNID 0Product Line ID                         A0001000                       000000000000015XSProductLineID
XSPRDMDL  1Product Model                           H0010000                       000000000000014XSProductModel
XSPRDPRC  0Product Price                           S0000902                       000000000000014XSProductPrice
XSPRDSHP  0Product Shipping Cost                   S0000902                       000000000000017XSProductShipping
XSPRDSTS  0Product Stock Status                    A0001000                       000000000000020XSProductStockStatus
XSPRDTAX  0Product Tax %                           S0000502                       000000000000019XSProductTaxPercent
XSPRODIMG 1Product Image                           4000-100                       000000000000014XSProductImage
XSQTY     0Quantity                                S0000700                       000000000000010XSQuantity
XSSTATEID 1State                                   H0010000                       000000000000009XSStateID
XSSTTDSC  1State Description                       H0010000                       000000000000018XSStateDescription
XSTARTDTE 1Start Date                              E0001000                       000000000000018xEmployeeStartDate
XSTATE    1State                                   80004000                       000000000000014xEmployeeState
XSTREET   1Street                                  80004000                       000000000000015xEmployeeStreet
XSURNAME  1Surname                                 80004000                       000000000000016xEmployeeSurname
XTERMDATE 1Termination Date                        E0001000                       000000000000024xEmployeeTerminationDate
YEAR      0Year Number                             S0000200                       000000000000000
YEARC     0Current year (character)                A0000200                       000000000000000
YYMMDD    0Numeric date in format YYMMDD           S0000600                       000000000000000
YYMMDDC   0Character date in format YYMMDD         A0000600                       000000000000000
YYYY      0Year Number                             S0000400                       000000000000000
YYYYC     0Current year (character)                A0000400                       000000000000000
YYYYMMDD  0Numeric date in format YYYYMMDD         S0000800                       000000000000000
YYYYMMDDC 0Character date in format YYYYMMDD       A0000800                       000000000000000
ZERO      0Zero (0) variable                       S0000100                       000000000000000
ZEROES    0Zero (0) variable                       S0000100                       000000000000000
ZEROS     0Zero (0) variable                       S0000100                       000000000000000
